200c, 138ft, 29.296875, 4435, 0
200c, 138ft, 29.296875, 4435, 1
200c, 138ft, 29.296875, 4435, 2
200c, 138ft, 29.421875, 4443, 3
200c, 138ft, 29.25, 4432, 4
200c, 138ft, 29.203125, 4429, 5
200c, 138ft, 29.171875, 4427, 6
200c, 138ft, 29.078125, 4421, 7
200c, 138ft, 28.921875, 4411, 8
200c, 138ft, 28.9375, 4412, 9
200c, 140ft, 26.328125, 4245, 0
200c, 140ft, 26.203125, 4237, 1
200c, 140ft, 26.203125, 4237, 2
200c, 140ft, 26.578125, 4261, 3
200c, 140ft, 26.53125, 4258, 4
200c, 140ft, 26.421875, 4251, 5
200c, 140ft, 26.203125, 4237, 6
200c, 140ft, 26.109375, 4231, 7
200c, 140ft, 26.234375, 4239, 8
200c, 140ft, 26.296875, 4243, 9
200c, 142ft, 27.984375, 4351, 0
200c, 142ft, 27.984375, 4351, 1
200c, 142ft, 28.03125, 4354, 2
200c, 142ft, 28.65625, 4394, 3
200c, 142ft, 28.859375, 4407, 4
200c, 142ft, 28.53125, 4386, 5
200c, 142ft, 28.40625, 4378, 6
200c, 142ft, 28.3125, 4372, 7
200c, 142ft, 28.0625, 4356, 8
200c, 142ft, 28.296875, 4371, 9
200c, 144ft, 25.9375, 4220, 0
200c, 144ft, 25.921875, 4219, 1
200c, 144ft, 25.890625, 4217, 2
200c, 144ft, 26.5, 4256, 3
200c, 144ft, 26.40625, 4250, 4
200c, 144ft, 26.265625, 4241, 5
200c, 144ft, 26.265625, 4241, 6
200c, 144ft, 26.15625, 4234, 7
200c, 144ft, 26.140625, 4233, 8
200c, 144ft, 25.859375, 4215, 9
200c, 146ft, 25.859375, 4215, 0
200c, 146ft, 25.84375, 4214, 1
200c, 146ft, 25.828125, 4213, 2
200c, 146ft, 26.578125, 4261, 3
200c, 146ft, 26.359375, 4247, 4
200c, 146ft, 26.390625, 4249, 5
200c, 146ft, 26.28125, 4242, 6
200c, 146ft, 26.140625, 4233, 7
200c, 146ft, 26.0625, 4228, 8
200c, 146ft, 26.109375, 4231, 9
200c, 148ft, 24.578125, 4133, 0
200c, 148ft, 24.578125, 4133, 1
200c, 148ft, 24.5625, 4132, 2
200c, 148ft, 25.203125, 4173, 3
200c, 148ft, 25.15625, 4170, 4
200c, 148ft, 25.09375, 4166, 5
200c, 148ft, 24.9375, 4156, 6
200c, 148ft, 24.953125, 4157, 7
200c, 148ft, 24.78125, 4146, 8
200c, 148ft, 24.609375, 4135, 9
200c, 150ft, 21.25, 3920, 0
200c, 150ft, 21.25, 3920, 1
200c, 150ft, 21.25, 3920, 2
200c, 150ft, 21.9375, 3964, 3
200c, 150ft, 21.96875, 3966, 4
200c, 150ft, 21.921875, 3963, 5
200c, 150ft, 21.734375, 3951, 6
200c, 150ft, 21.78125, 3954, 7
200c, 150ft, 21.796875, 3955, 8
200c, 150ft, 21.734375, 3951, 9
200c, 152ft, 24.296875, 4115, 0
200c, 152ft, 24.28125, 4114, 1
200c, 152ft, 24.234375, 4111, 2
200c, 152ft, 24.8125, 4148, 3
200c, 152ft, 24.78125, 4146, 4
200c, 152ft, 24.75, 4144, 5
200c, 152ft, 24.640625, 4137, 6
200c, 152ft, 24.5, 4128, 7
200c, 152ft, 24.375, 4120, 8
200c, 152ft, 24.40625, 4122, 9
200c, 154ft, 25.796875, 4211, 0
200c, 154ft, 25.796875, 4211, 1
200c, 154ft, 25.796875, 4211, 2
200c, 154ft, 26.53125, 4258, 3
200c, 154ft, 26.4375, 4252, 4
200c, 154ft, 26.40625, 4250, 5
200c, 154ft, 26.3125, 4244, 6
200c, 154ft, 26.359375, 4247, 7
200c, 154ft, 26.109375, 4231, 8
200c, 154ft, 26.15625, 4234, 9
200c, 156ft, 25.78125, 4210, 0
200c, 156ft, 25.78125, 4210, 1
200c, 156ft, 25.796875, 4211, 2
200c, 156ft, 26.1875, 4236, 3
200c, 156ft, 25.984375, 4223, 4
200c, 156ft, 26.0, 4224, 5
200c, 156ft, 25.890625, 4217, 6
200c, 156ft, 25.921875, 4219, 7
200c, 156ft, 25.890625, 4217, 8
200c, 156ft, 25.71875, 4206, 9
200c, 158ft, 22.578125, 4005, 0
200c, 158ft, 22.59375, 4006, 1
200c, 158ft, 22.625, 4008, 2
200c, 158ft, 22.90625, 4026, 3
200c, 158ft, 23.03125, 4034, 4
200c, 158ft, 23.046875, 4035, 5
200c, 158ft, 22.765625, 4017, 6
200c, 158ft, 22.5625, 4004, 7
200c, 158ft, 22.84375, 4022, 8
200c, 158ft, 22.765625, 4017, 9
200c, 160ft, 19.8125, 3828, 0
200c, 160ft, 19.875, 3832, 1
200c, 160ft, 19.875, 3832, 2
200c, 160ft, 20.25, 3856, 3
200c, 160ft, 20.046875, 3843, 4
200c, 160ft, 20.109375, 3847, 5
200c, 160ft, 20.15625, 3850, 6
200c, 160ft, 19.90625, 3834, 7
200c, 160ft, 20.015625, 3841, 8
200c, 160ft, 19.859375, 3831, 9
200c, 162ft, 19.078125, 3781, 0
200c, 162ft, 19.046875, 3779, 1
200c, 162ft, 19.0625, 3780, 2
200c, 162ft, 19.59375, 3814, 3
200c, 162ft, 19.546875, 3811, 4
200c, 162ft, 19.5625, 3812, 5
200c, 162ft, 19.453125, 3805, 6
200c, 162ft, 19.265625, 3793, 7
200c, 162ft, 19.21875, 3790, 8
200c, 162ft, 19.265625, 3793, 9
200c, 164ft, 18.359375, 3735, 0
200c, 164ft, 18.359375, 3735, 1
200c, 164ft, 18.34375, 3734, 2
200c, 164ft, 18.390625, 3737, 3
200c, 164ft, 18.390625, 3737, 4
200c, 164ft, 18.296875, 3731, 5
200c, 164ft, 18.375, 3736, 6
200c, 164ft, 18.359375, 3735, 7
200c, 164ft, 18.171875, 3723, 8
200c, 164ft, 18.25, 3728, 9
200c, 166ft, 17.8125, 3700, 0
200c, 166ft, 17.8125, 3700, 1
200c, 166ft, 17.8125, 3700, 2
200c, 166ft, 18.328125, 3733, 3
200c, 166ft, 18.375, 3736, 4
200c, 166ft, 18.0625, 3716, 5
200c, 166ft, 17.96875, 3710, 6
200c, 166ft, 17.984375, 3711, 7
200c, 166ft, 17.765625, 3697, 8
200c, 166ft, 17.921875, 3707, 9
200c, 168ft, 18.859375, 3767, 0
200c, 168ft, 18.875, 3768, 1
200c, 168ft, 19.0625, 3780, 2
200c, 168ft, 19.40625, 3802, 3
200c, 168ft, 19.40625, 3802, 4
200c, 168ft, 19.296875, 3795, 5
200c, 168ft, 18.890625, 3769, 6
200c, 168ft, 19.171875, 3787, 7
200c, 168ft, 18.921875, 3771, 8
200c, 168ft, 18.953125, 3773, 9
200c, 170ft, 18.640625, 3753, 0
200c, 170ft, 18.703125, 3757, 1
200c, 170ft, 18.609375, 3751, 2
200c, 170ft, 19.46875, 3806, 3
200c, 170ft, 19.25, 3792, 4
200c, 170ft, 19.0625, 3780, 5
200c, 170ft, 19.09375, 3782, 6
200c, 170ft, 19.25, 3792, 7
200c, 170ft, 19.171875, 3787, 8
200c, 170ft, 19.171875, 3787, 9
200c, 172ft, 19.890625, 3833, 0
200c, 172ft, 19.6875, 3820, 1
200c, 172ft, 19.765625, 3825, 2
200c, 172ft, 19.625, 3816, 3
200c, 172ft, 19.8125, 3828, 4
200c, 172ft, 20.015625, 3841, 5
200c, 172ft, 19.828125, 3829, 6
200c, 172ft, 20.0625, 3844, 7
200c, 172ft, 19.84375, 3830, 8
200c, 172ft, 19.796875, 3827, 9
200c, 174ft, 19.59375, 3814, 0
200c, 174ft, 19.578125, 3813, 1
200c, 174ft, 19.734375, 3823, 2
200c, 174ft, 19.921875, 3835, 3
200c, 174ft, 20.5, 3872, 4
200c, 174ft, 20.5625, 3876, 5
200c, 174ft, 20.5, 3872, 6
200c, 174ft, 20.1875, 3852, 7
200c, 174ft, 20.5, 3872, 8
200c, 174ft, 20.3125, 3860, 9
200c, 176ft, 21.625, 3944, 0
200c, 176ft, 21.75, 3952, 1
200c, 176ft, 21.6875, 3948, 2
200c, 176ft, 21.8125, 3956, 3
200c, 176ft, 21.609375, 3943, 4
200c, 176ft, 21.625, 3944, 5
200c, 176ft, 21.203125, 3917, 6
200c, 176ft, 21.296875, 3923, 7
200c, 176ft, 21.078125, 3909, 8
200c, 176ft, 21.1875, 3916, 9
200c, 178ft, 20.84375, 3894, 0
200c, 178ft, 20.859375, 3895, 1
200c, 178ft, 20.84375, 3894, 2
200c, 178ft, 21.921875, 3963, 3
200c, 178ft, 21.9375, 3964, 4
200c, 178ft, 21.5, 3936, 5
200c, 178ft, 21.796875, 3955, 6
200c, 178ft, 21.546875, 3939, 7
200c, 178ft, 21.6875, 3948, 8
200c, 178ft, 21.46875, 3934, 9
200c, 180ft, 20.921875, 3899, 0
200c, 180ft, 21.140625, 3913, 1
200c, 180ft, 20.890625, 3897, 2
200c, 180ft, 21.4375, 3932, 3
200c, 180ft, 21.578125, 3941, 4
200c, 180ft, 21.140625, 3913, 5
200c, 180ft, 21.25, 3920, 6
200c, 180ft, 21.203125, 3917, 7
200c, 180ft, 21.046875, 3907, 8
200c, 180ft, 21.1875, 3916, 9
200c, 182ft, 20.734375, 3887, 0
200c, 182ft, 20.765625, 3889, 1
200c, 182ft, 20.78125, 3890, 2
200c, 182ft, 21.09375, 3910, 3
200c, 182ft, 21.296875, 3923, 4
200c, 182ft, 21.234375, 3919, 5
200c, 182ft, 21.015625, 3905, 6
200c, 182ft, 20.890625, 3897, 7
200c, 182ft, 20.84375, 3894, 8
200c, 182ft, 20.65625, 3882, 9
200c, 184ft, 21.796875, 3955, 0
200c, 184ft, 21.9375, 3964, 1
200c, 184ft, 21.6875, 3948, 2
200c, 184ft, 21.421875, 3931, 3
200c, 184ft, 20.765625, 3889, 4
200c, 184ft, 21.265625, 3921, 5
200c, 184ft, 21.125, 3912, 6
200c, 184ft, 20.96875, 3902, 7
200c, 184ft, 21.140625, 3913, 8
200c, 184ft, 20.375, 3864, 9
200c, 186ft, 20.453125, 3869, 0
200c, 186ft, 20.375, 3864, 1
200c, 186ft, 20.390625, 3865, 2
200c, 186ft, 21.15625, 3914, 3
200c, 186ft, 21.0625, 3908, 4
200c, 186ft, 20.984375, 3903, 5
200c, 186ft, 20.546875, 3875, 6
200c, 186ft, 20.640625, 3881, 7
200c, 186ft, 20.65625, 3882, 8
200c, 186ft, 20.5625, 3876, 9
200c, 188ft, 19.65625, 3818, 0
200c, 188ft, 19.65625, 3818, 1
200c, 188ft, 19.609375, 3815, 2
200c, 188ft, 20.234375, 3855, 3
200c, 188ft, 20.078125, 3845, 4
200c, 188ft, 19.953125, 3837, 5
200c, 188ft, 19.875, 3832, 6
200c, 188ft, 19.71875, 3822, 7
200c, 188ft, 19.75, 3824, 8
200c, 188ft, 19.59375, 3814, 9
200c, 190ft, 20.0625, 3844, 0
200c, 190ft, 19.828125, 3829, 1
200c, 190ft, 19.828125, 3829, 2
200c, 190ft, 20.3125, 3860, 3
200c, 190ft, 20.484375, 3871, 4
200c, 190ft, 20.34375, 3862, 5
200c, 190ft, 20.265625, 3857, 6
200c, 190ft, 20.0, 3840, 7
200c, 190ft, 19.9375, 3836, 8
200c, 190ft, 20.90625, 3898, 9
200c, 192ft, 20.984375, 3903, 0
200c, 192ft, 20.984375, 3903, 1
200c, 192ft, 21.0, 3904, 2
200c, 192ft, 20.671875, 3883, 3
200c, 192ft, 20.421875, 3867, 4
200c, 192ft, 20.640625, 3881, 5
200c, 192ft, 20.515625, 3873, 6
200c, 192ft, 20.625, 3880, 7
200c, 192ft, 20.609375, 3879, 8
200c, 192ft, 20.453125, 3869, 9
200c, 194ft, 20.328125, 3861, 0
200c, 194ft, 20.375, 3864, 1
200c, 194ft, 20.375, 3864, 2
200c, 194ft, 20.859375, 3895, 3
200c, 194ft, 20.75, 3888, 4
200c, 194ft, 20.5625, 3876, 5
200c, 194ft, 20.5, 3872, 6
200c, 194ft, 20.625, 3880, 7
200c, 194ft, 20.53125, 3874, 8
200c, 194ft, 20.40625, 3866, 9
200c, 196ft, 21.1875, 3916, 0
200c, 196ft, 21.171875, 3915, 1
200c, 196ft, 21.1875, 3916, 2
200c, 196ft, 22.0625, 3972, 3
200c, 196ft, 21.859375, 3959, 4
200c, 196ft, 21.78125, 3954, 5
200c, 196ft, 21.640625, 3945, 6
200c, 196ft, 21.609375, 3943, 7
200c, 196ft, 21.4375, 3932, 8
200c, 196ft, 21.359375, 3927, 9
200c, 198ft, 18.53125, 3746, 0
200c, 198ft, 18.546875, 3747, 1
200c, 198ft, 18.546875, 3747, 2
200c, 198ft, 18.890625, 3769, 3
200c, 198ft, 18.734375, 3759, 4
200c, 198ft, 18.65625, 3754, 5
200c, 198ft, 18.515625, 3745, 6
200c, 198ft, 18.421875, 3739, 7
200c, 198ft, 18.390625, 3737, 8
200c, 198ft, 18.328125, 3733, 9
200c, 200ft, 20.078125, 3845, 0
200c, 200ft, 19.921875, 3835, 1
200c, 200ft, 19.953125, 3837, 2
200c, 200ft, 21.015625, 3905, 3
200c, 200ft, 20.875, 3896, 4
200c, 200ft, 20.8125, 3892, 5
200c, 200ft, 20.6875, 3884, 6
200c, 200ft, 20.75, 3888, 7
200c, 200ft, 20.796875, 3891, 8
200c, 200ft, 20.65625, 3882, 9
200c, 202ft, 18.0625, 3716, 0
200c, 202ft, 17.8125, 3700, 1
200c, 202ft, 18.15625, 3722, 2
200c, 202ft, 18.296875, 3731, 3
200c, 202ft, 18.375, 3736, 4
200c, 202ft, 18.25, 3728, 5
200c, 202ft, 17.953125, 3709, 6
200c, 202ft, 18.09375, 3718, 7
200c, 202ft, 17.90625, 3706, 8
200c, 202ft, 18.171875, 3723, 9
200c, 204ft, 17.1875, 3660, 0
200c, 204ft, 17.140625, 3657, 1
200c, 204ft, 17.078125, 3653, 2
200c, 204ft, 17.90625, 3706, 3
200c, 204ft, 17.65625, 3690, 4
200c, 204ft, 17.34375, 3670, 5
200c, 204ft, 17.296875, 3667, 6
200c, 204ft, 17.21875, 3662, 7
200c, 204ft, 17.171875, 3659, 8
200c, 204ft, 17.203125, 3661, 9
200c, 206ft, 18.703125, 3757, 0
200c, 206ft, 18.734375, 3759, 1
200c, 206ft, 18.734375, 3759, 2
200c, 206ft, 19.640625, 3817, 3
200c, 206ft, 19.40625, 3802, 4
200c, 206ft, 19.375, 3800, 5
200c, 206ft, 19.453125, 3805, 6
200c, 206ft, 19.1875, 3788, 7
200c, 206ft, 19.25, 3792, 8
200c, 206ft, 18.984375, 3775, 9
200c, 208ft, 17.453125, 3677, 0
200c, 208ft, 17.46875, 3678, 1
200c, 208ft, 17.3125, 3668, 2
200c, 208ft, 17.71875, 3694, 3
200c, 208ft, 17.59375, 3686, 4
200c, 208ft, 17.578125, 3685, 5
200c, 208ft, 17.46875, 3678, 6
200c, 208ft, 17.59375, 3686, 7
200c, 208ft, 17.171875, 3659, 8
200c, 208ft, 17.1875, 3660, 9
200c, 210ft, 16.921875, 3643, 0
200c, 210ft, 16.859375, 3639, 1
200c, 210ft, 16.875, 3640, 2
200c, 210ft, 16.953125, 3645, 3
200c, 210ft, 16.90625, 3642, 4
200c, 210ft, 17.046875, 3651, 5
200c, 210ft, 16.984375, 3647, 6
200c, 210ft, 16.828125, 3637, 7
200c, 210ft, 16.796875, 3635, 8
200c, 210ft, 16.84375, 3638, 9
200c, 212ft, 16.796875, 3635, 0
200c, 212ft, 16.78125, 3634, 1
200c, 212ft, 16.75, 3632, 2
200c, 212ft, 16.96875, 3646, 3
200c, 212ft, 16.96875, 3646, 4
200c, 212ft, 16.9375, 3644, 5
200c, 212ft, 16.859375, 3639, 6
200c, 212ft, 16.671875, 3627, 7
200c, 212ft, 16.84375, 3638, 8
200c, 212ft, 16.78125, 3634, 9
200c, 214ft, 16.765625, 3633, 0
200c, 214ft, 16.78125, 3634, 1
200c, 214ft, 16.8125, 3636, 2
200c, 214ft, 17.453125, 3677, 3
200c, 214ft, 17.34375, 3670, 4
200c, 214ft, 17.234375, 3663, 5
200c, 214ft, 17.171875, 3659, 6
200c, 214ft, 17.140625, 3657, 7
200c, 214ft, 16.875, 3640, 8
200c, 214ft, 16.984375, 3647, 9
200c, 216ft, 16.46875, 3614, 0
200c, 216ft, 16.46875, 3614, 1
200c, 216ft, 16.4375, 3612, 2
200c, 216ft, 16.75, 3632, 3
200c, 216ft, 16.71875, 3630, 4
200c, 216ft, 16.65625, 3626, 5
200c, 216ft, 16.78125, 3634, 6
200c, 216ft, 16.578125, 3621, 7
200c, 216ft, 16.5, 3616, 8
200c, 216ft, 16.625, 3624, 9
200c, 218ft, 17.328125, 3669, 0
200c, 218ft, 17.171875, 3659, 1
200c, 218ft, 17.234375, 3663, 2
200c, 218ft, 17.703125, 3693, 3
200c, 218ft, 17.734375, 3695, 4
200c, 218ft, 17.5, 3680, 5
200c, 218ft, 17.59375, 3686, 6
200c, 218ft, 17.4375, 3676, 7
200c, 218ft, 17.453125, 3677, 8
200c, 218ft, 17.234375, 3663, 9
200c, 220ft, 17.59375, 3686, 0
200c, 220ft, 17.53125, 3682, 1
200c, 220ft, 17.59375, 3686, 2
200c, 220ft, 18.046875, 3715, 3
200c, 220ft, 18.078125, 3717, 4
200c, 220ft, 17.859375, 3703, 5
200c, 220ft, 18.046875, 3715, 6
200c, 220ft, 17.859375, 3703, 7
200c, 220ft, 17.546875, 3683, 8
200c, 220ft, 17.484375, 3679, 9
